2026/04/25 16:06:06.780, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.64 W
2026/04/25 18:02:03.625, 0 %, 0 %, 5 MiB, 20143 MiB, 29, 11.49 W
2026/04/25 18:02:08.635, 0 %, 0 %, 5 MiB, 20143 MiB, 29, 11.54 W
2026/04/25 18:02:13.642, 0 %, 0 %, 5 MiB, 20143 MiB, 29, 11.35 W
2026/04/25 18:02:18.650, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.39 W
2026/04/25 18:02:23.657, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.54 W
2026/04/25 18:02:28.666, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.43 W
2026/04/25 18:02:33.673, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.49 W
2026/04/25 18:02:38.680, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.45 W
2026/04/25 18:02:43.687, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.41 W
2026/04/25 18:02:48.705, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.49 W
2026/04/25 18:02:53.712, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.55 W
2026/04/25 18:02:58.718, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.55 W
2026/04/25 18:03:03.726, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.40 W
2026/04/25 18:03:08.733, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.42 W
2026/04/25 18:03:13.739, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.56 W
2026/04/25 18:03:18.746, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.51 W
2026/04/25 18:03:23.753, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.40 W
2026/04/25 18:03:28.759, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.38 W
2026/04/25 18:03:33.769, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.33 W
2026/04/25 18:03:38.776, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.27 W
2026/04/25 18:03:43.784, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.23 W
2026/04/25 18:03:48.801, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.27 W
2026/04/25 18:03:53.808, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.58 W
2026/04/25 18:03:58.816, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.37 W
2026/04/25 18:04:03.826, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.25 W
2026/04/25 18:04:08.833, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.28 W
2026/04/25 18:04:13.840, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.37 W
2026/04/25 18:04:18.847, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.40 W
2026/04/25 18:04:23.856, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.49 W
2026/04/25 18:04:28.863, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.48 W
2026/04/25 18:04:33.872, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.43 W
2026/04/25 18:04:38.880, 0 %, 0 %, 5 MiB, 20143 MiB, 28, 11.44 W
2026/04/25 18:04:43.887, 0 %, 0 %, 199 MiB, 19949 MiB, 30, 30.89 W
2026/04/25 18:04:48.905, 0 %, 0 %, 10023 MiB, 10125 MiB, 31, 32.17 W
2026/04/25 18:04:53.914, 11 %, 11 %, 10245 MiB, 9903 MiB, 33, 47.92 W
2026/04/25 18:04:58.922, 0 %, 0 %, 10245 MiB, 9903 MiB, 33, 41.98 W
2026/04/25 18:05:03.930, 0 %, 0 %, 10265 MiB, 9883 MiB, 33, 31.29 W
2026/04/25 18:05:08.937, 36 %, 34 %, 10269 MiB, 9879 MiB, 35, 39.98 W
2026/04/25 18:05:13.946, 0 %, 0 %, 10269 MiB, 9879 MiB, 35, 51.94 W
2026/04/25 18:05:18.953, 0 %, 0 %, 10301 MiB, 9847 MiB, 36, 38.07 W
2026/04/25 18:05:23.961, 0 %, 0 %, 10301 MiB, 9847 MiB, 35, 31.56 W
2026/04/25 18:05:28.970, 0 %, 0 %, 10301 MiB, 9847 MiB, 36, 31.49 W
2026/04/25 18:05:33.978, 0 %, 0 %, 265 MiB, 19883 MiB, 36, 34.49 W
2026/04/25 18:05:38.985, 52 %, 48 %, 10261 MiB, 9887 MiB, 37, 39.69 W
2026/04/25 18:05:44.007, 0 %, 0 %, 10261 MiB, 9887 MiB, 38, 52.30 W
2026/04/25 18:05:49.015, 0 %, 0 %, 10293 MiB, 9855 MiB, 37, 32.06 W
2026/04/25 18:05:54.022, 0 %, 0 %, 10293 MiB, 9855 MiB, 37, 31.57 W
2026/04/25 18:05:59.037, 73 %, 70 %, 10261 MiB, 9887 MiB, 39, 53.06 W
2026/04/25 18:06:04.046, 0 %, 0 %, 10261 MiB, 9887 MiB, 38, 47.01 W
2026/04/25 18:06:09.052, 0 %, 0 %, 10293 MiB, 9855 MiB, 38, 38.72 W
2026/04/25 18:06:14.061, 0 %, 0 %, 10293 MiB, 9855 MiB, 38, 31.65 W
2026/04/25 18:06:19.067, 88 %, 86 %, 10261 MiB, 9887 MiB, 40, 53.22 W
2026/04/25 18:06:24.076, 0 %, 0 %, 10261 MiB, 9887 MiB, 39, 41.80 W
2026/04/25 18:06:29.086, 0 %, 0 %, 265 MiB, 19883 MiB, 40, 35.47 W
2026/04/25 18:06:34.105, 98 %, 91 %, 10261 MiB, 9887 MiB, 41, 54.99 W
2026/04/25 18:06:39.112, 0 %, 0 %, 10261 MiB, 9887 MiB, 40, 46.44 W
2026/04/25 18:06:44.120, 74 %, 14 %, 259 MiB, 19889 MiB, 40, 33.83 W
2026/04/25 18:06:49.128, 0 %, 0 %, 10261 MiB, 9887 MiB, 41, 46.14 W
2026/04/25 18:06:54.135, 40 %, 31 %, 10261 MiB, 9887 MiB, 43, 52.23 W
2026/04/25 18:06:59.143, 0 %, 0 %, 4707 MiB, 15441 MiB, 43, 35.61 W
2026/04/25 18:07:04.151, 0 %, 0 %, 10261 MiB, 9887 MiB, 42, 54.63 W
2026/04/25 18:07:09.158, 55 %, 46 %, 10261 MiB, 9887 MiB, 46, 47.81 W
2026/04/25 18:07:14.167, 0 %, 0 %, 10293 MiB, 9855 MiB, 41, 32.26 W
2026/04/25 18:07:19.176, 0 %, 0 %, 10293 MiB, 9855 MiB, 41, 32.23 W
2026/04/25 18:07:24.184, 0 %, 0 %, 10261 MiB, 9887 MiB, 41, 43.83 W
2026/04/25 18:07:29.200, 7 %, 7 %, 10261 MiB, 9887 MiB, 42, 50.92 W
2026/04/25 18:07:34.208, 0 %, 0 %, 10293 MiB, 9855 MiB, 42, 39.35 W
2026/04/25 18:07:39.218, 0 %, 0 %, 10293 MiB, 9855 MiB, 41, 32.40 W
2026/04/25 18:07:44.226, 0 %, 0 %, 10293 MiB, 9855 MiB, 41, 32.27 W
2026/04/25 18:07:49.233, 0 %, 0 %, 10293 MiB, 9855 MiB, 41, 32.26 W
2026/04/25 18:07:54.243, 77 %, 75 %, 10261 MiB, 9887 MiB, 42, 50.49 W
2026/04/25 18:07:59.252, 0 %, 0 %, 10261 MiB, 9887 MiB, 41, 44.27 W
2026/04/25 18:08:04.261, 51 %, 48 %, 10261 MiB, 9887 MiB, 42, 41.50 W
2026/04/25 18:08:09.268, 0 %, 0 %, 10293 MiB, 9855 MiB, 41, 32.61 W
2026/04/25 18:08:14.276, 0 %, 0 %, 447 MiB, 19701 MiB, 42, 36.08 W
2026/04/25 18:08:19.283, 0 %, 0 %, 1299 MiB, 18849 MiB, 41, 33.21 W
2026/04/25 18:08:24.302, 0 %, 0 %, 1659 MiB, 18489 MiB, 41, 36.50 W
2026/04/25 18:08:29.310, 0 %, 0 %, 1659 MiB, 18489 MiB, 41, 32.97 W
2026/04/25 18:08:34.320, 2 %, 1 %, 1659 MiB, 18489 MiB, 42, 38.24 W
2026/04/25 18:08:39.328, 0 %, 0 %, 1661 MiB, 18487 MiB, 41, 33.25 W
2026/04/25 18:08:44.340, 0 %, 0 %, 1661 MiB, 18487 MiB, 41, 35.96 W
2026/04/25 18:08:49.348, 0 %, 0 %, 1661 MiB, 18487 MiB, 41, 32.61 W
2026/04/25 18:08:54.355, 16 %, 1 %, 1661 MiB, 18487 MiB, 42, 40.90 W
2026/04/25 18:08:59.365, 0 %, 0 %, 1661 MiB, 18487 MiB, 42, 39.29 W
2026/04/25 18:09:04.372, 0 %, 0 %, 1661 MiB, 18487 MiB, 42, 36.44 W
2026/04/25 18:09:09.379, 45 %, 42 %, 1661 MiB, 18487 MiB, 42, 39.38 W
2026/04/25 18:09:14.401, 16 %, 1 %, 1661 MiB, 18487 MiB, 42, 40.33 W
2026/04/25 18:09:19.408, 0 %, 0 %, 1661 MiB, 18487 MiB, 41, 33.32 W
2026/04/25 18:09:24.416, 0 %, 0 %, 1661 MiB, 18487 MiB, 42, 35.91 W
2026/04/25 18:09:29.423, 2 %, 0 %, 1661 MiB, 18487 MiB, 43, 39.72 W
2026/04/25 18:09:34.431, 0 %, 0 %, 1661 MiB, 18487 MiB, 42, 38.16 W
2026/04/25 18:09:39.437, 11 %, 0 %, 1661 MiB, 18487 MiB, 42, 41.68 W
2026/04/25 18:09:44.446, 0 %, 0 %, 1661 MiB, 18487 MiB, 42, 36.65 W
2026/04/25 18:09:49.453, 0 %, 0 %, 1661 MiB, 18487 MiB, 42, 36.64 W
2026/04/25 18:09:54.461, 0 %, 0 %, 1661 MiB, 18487 MiB, 41, 32.67 W
2026/04/25 18:09:59.468, 45 %, 42 %, 1661 MiB, 18487 MiB, 42, 39.37 W
2026/04/25 18:10:04.478, 2 %, 0 %, 1661 MiB, 18487 MiB, 42, 38.81 W
2026/04/25 18:10:09.486, 0 %, 0 %, 1661 MiB, 18487 MiB, 42, 37.59 W
2026/04/25 18:10:14.505, 0 %, 0 %, 1661 MiB, 18487 MiB, 42, 37.74 W
2026/04/25 18:10:19.513, 0 %, 0 %, 1661 MiB, 18487 MiB, 41, 33.29 W
2026/04/25 18:10:24.523, 0 %, 0 %, 1661 MiB, 18487 MiB, 42, 36.45 W
2026/04/25 18:10:29.530, 0 %, 0 %, 1661 MiB, 18487 MiB, 41, 35.91 W
2026/04/25 18:10:34.538, 45 %, 42 %, 1661 MiB, 18487 MiB, 42, 37.53 W
2026/04/25 18:10:39.544, 0 %, 0 %, 1667 MiB, 18481 MiB, 41, 32.90 W
2026/04/25 18:10:44.552, 0 %, 0 %, 11663 MiB, 8485 MiB, 42, 47.61 W
2026/04/25 18:10:49.560, 0 %, 0 %, 11663 MiB, 8485 MiB, 43, 50.06 W
2026/04/25 18:10:54.568, 0 %, 0 %, 483 MiB, 19665 MiB, 42, 35.77 W
2026/04/25 18:10:59.575, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 33.37 W
2026/04/25 18:11:04.582, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 34.99 W
2026/04/25 18:11:09.599, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 36.20 W
2026/04/25 18:11:14.606, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 36.21 W
2026/04/25 18:11:19.613, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 35.95 W
2026/04/25 18:11:24.621, 4 %, 3 %, 1541 MiB, 18607 MiB, 42, 38.24 W
2026/04/25 18:11:29.628, 10 %, 0 %, 1541 MiB, 18607 MiB, 42, 39.72 W
2026/04/25 18:11:34.637, 13 %, 0 %, 1541 MiB, 18607 MiB, 42, 38.16 W
2026/04/25 18:11:39.645, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 33.21 W
2026/04/25 18:11:44.653, 0 %, 0 %, 1541 MiB, 18607 MiB, 43, 32.10 W
2026/04/25 18:11:49.659, 2 %, 1 %, 1541 MiB, 18607 MiB, 42, 40.07 W
2026/04/25 18:11:54.666, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.09 W
2026/04/25 18:11:59.678, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 33.18 W
2026/04/25 18:12:04.701, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.46 W
2026/04/25 18:12:09.708, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.22 W
2026/04/25 18:12:14.715, 34 %, 32 %, 1541 MiB, 18607 MiB, 42, 38.64 W
2026/04/25 18:12:19.725, 2 %, 1 %, 1541 MiB, 18607 MiB, 42, 37.55 W
2026/04/25 18:12:24.733, 11 %, 0 %, 1541 MiB, 18607 MiB, 42, 39.29 W
2026/04/25 18:12:29.742, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 33.26 W
2026/04/25 18:12:34.753, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.59 W
2026/04/25 18:12:39.760, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.42 W
2026/04/25 18:12:44.772, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.02 W
2026/04/25 18:12:49.780, 45 %, 42 %, 1541 MiB, 18607 MiB, 42, 37.53 W
2026/04/25 18:12:54.787, 2 %, 1 %, 1541 MiB, 18607 MiB, 42, 39.24 W
2026/04/25 18:12:59.805, 1 %, 0 %, 1541 MiB, 18607 MiB, 42, 35.76 W
2026/04/25 18:13:04.813, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 33.31 W
2026/04/25 18:13:09.821, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.05 W
2026/04/25 18:13:14.828, 29 %, 27 %, 1541 MiB, 18607 MiB, 42, 39.09 W
2026/04/25 18:13:19.840, 0 %, 0 %, 1547 MiB, 18601 MiB, 42, 33.77 W
2026/04/25 18:13:24.851, 16 %, 15 %, 11543 MiB, 8605 MiB, 46, 37.27 W
2026/04/25 18:13:29.858, 0 %, 0 %, 11543 MiB, 8605 MiB, 43, 49.00 W
2026/04/25 18:13:34.866, 0 %, 0 %, 11575 MiB, 8573 MiB, 42, 32.85 W
2026/04/25 18:13:39.877, 19 %, 17 %, 1539 MiB, 18609 MiB, 46, 34.26 W
2026/04/25 18:13:44.884, 24 %, 22 %, 1539 MiB, 18609 MiB, 42, 38.17 W
2026/04/25 18:13:49.903, 15 %, 0 %, 1539 MiB, 18609 MiB, 42, 39.90 W
2026/04/25 18:13:54.910, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 36.73 W
2026/04/25 18:13:59.917, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 36.08 W
2026/04/25 18:14:04.927, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 32.26 W
2026/04/25 18:14:09.937, 2 %, 1 %, 1541 MiB, 18607 MiB, 42, 38.79 W
2026/04/25 18:14:14.945, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 33.30 W
2026/04/25 18:14:19.952, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 33.29 W
2026/04/25 18:14:24.960, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 38.51 W
2026/04/25 18:14:29.968, 17 %, 1 %, 1541 MiB, 18607 MiB, 42, 37.54 W
2026/04/25 18:14:34.976, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.58 W
2026/04/25 18:14:39.984, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.53 W
2026/04/25 18:14:45.001, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.06 W
2026/04/25 18:14:50.010, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 35.99 W
2026/04/25 18:14:55.018, 2 %, 1 %, 1541 MiB, 18607 MiB, 42, 39.51 W
2026/04/25 18:15:00.028, 8 %, 0 %, 1541 MiB, 18607 MiB, 42, 38.99 W
2026/04/25 18:15:05.041, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 39.66 W
2026/04/25 18:15:10.048, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 33.10 W
2026/04/25 18:15:15.055, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.52 W
2026/04/25 18:15:20.072, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 33.42 W
2026/04/25 18:15:25.078, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 39.53 W
2026/04/25 18:15:30.086, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 37.10 W
2026/04/25 18:15:35.105, 2 %, 0 %, 1541 MiB, 18607 MiB, 42, 34.21 W
2026/04/25 18:15:40.113, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.38 W
2026/04/25 18:15:45.120, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 35.82 W
2026/04/25 18:15:50.128, 0 %, 0 %, 1541 MiB, 18607 MiB, 41, 32.84 W
2026/04/25 18:15:55.137, 0 %, 0 %, 1541 MiB, 18607 MiB, 41, 35.82 W
2026/04/25 18:16:00.146, 1 %, 0 %, 1547 MiB, 18601 MiB, 42, 36.67 W
2026/04/25 18:16:05.154, 0 %, 0 %, 11543 MiB, 8605 MiB, 42, 47.74 W
2026/04/25 18:16:10.162, 51 %, 48 %, 11543 MiB, 8605 MiB, 43, 41.65 W
2026/04/25 18:16:15.170, 0 %, 0 %, 483 MiB, 19665 MiB, 42, 36.66 W
2026/04/25 18:16:20.178, 1 %, 0 %, 1539 MiB, 18609 MiB, 43, 39.80 W
2026/04/25 18:16:25.186, 25 %, 24 %, 1539 MiB, 18609 MiB, 43, 38.13 W
2026/04/25 18:16:30.207, 6 %, 0 %, 1539 MiB, 18609 MiB, 42, 39.29 W
2026/04/25 18:16:35.214, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 33.23 W
2026/04/25 18:16:40.231, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 36.36 W
2026/04/25 18:16:45.237, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 38.74 W
2026/04/25 18:16:50.246, 17 %, 1 %, 1539 MiB, 18609 MiB, 42, 39.80 W
2026/04/25 18:16:55.256, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 36.58 W
2026/04/25 18:17:00.262, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.47 W
2026/04/25 18:17:05.270, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 32.93 W
2026/04/25 18:17:10.278, 44 %, 42 %, 1541 MiB, 18607 MiB, 43, 39.30 W
2026/04/25 18:17:15.287, 2 %, 1 %, 1541 MiB, 18607 MiB, 42, 37.93 W
2026/04/25 18:17:20.305, 17 %, 1 %, 1541 MiB, 18607 MiB, 42, 41.89 W
2026/04/25 18:17:25.312, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.54 W
2026/04/25 18:17:30.319, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.42 W
2026/04/25 18:17:35.326, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 34.29 W
2026/04/25 18:17:40.332, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 38.06 W
2026/04/25 18:17:45.341, 1 %, 0 %, 1541 MiB, 18607 MiB, 43, 39.50 W
2026/04/25 18:17:50.348, 12 %, 0 %, 1541 MiB, 18607 MiB, 42, 41.19 W
2026/04/25 18:17:55.383, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.23 W
2026/04/25 18:18:00.402, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 32.67 W
2026/04/25 18:18:05.412, 16 %, 14 %, 1541 MiB, 18607 MiB, 42, 38.62 W
2026/04/25 18:18:10.420, 2 %, 1 %, 1541 MiB, 18607 MiB, 42, 37.32 W
2026/04/25 18:18:15.427, 4 %, 0 %, 1541 MiB, 18607 MiB, 42, 38.39 W
2026/04/25 18:18:20.434, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 40.85 W
2026/04/25 18:18:25.441, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 33.18 W
2026/04/25 18:18:30.448, 0 %, 0 %, 1541 MiB, 18607 MiB, 41, 32.99 W
2026/04/25 18:18:35.457, 43 %, 42 %, 1541 MiB, 18607 MiB, 42, 37.42 W
2026/04/25 18:18:40.464, 0 %, 0 %, 11543 MiB, 8605 MiB, 42, 48.28 W
2026/04/25 18:18:45.470, 23 %, 20 %, 11543 MiB, 8605 MiB, 43, 41.38 W
2026/04/25 18:18:50.486, 0 %, 0 %, 11575 MiB, 8573 MiB, 43, 48.03 W
2026/04/25 18:18:55.503, 0 %, 0 %, 11575 MiB, 8573 MiB, 42, 32.25 W
2026/04/25 18:19:00.510, 0 %, 0 %, 1299 MiB, 18849 MiB, 43, 41.01 W
2026/04/25 18:19:05.525, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 36.49 W
2026/04/25 18:19:10.532, 45 %, 42 %, 1539 MiB, 18609 MiB, 44, 39.26 W
2026/04/25 18:19:15.542, 9 %, 0 %, 1539 MiB, 18609 MiB, 42, 38.40 W
2026/04/25 18:19:20.550, 0 %, 0 %, 1539 MiB, 18609 MiB, 42, 36.62 W
2026/04/25 18:19:25.557, 45 %, 42 %, 1539 MiB, 18609 MiB, 43, 39.51 W
2026/04/25 18:19:30.565, 11 %, 0 %, 1541 MiB, 18607 MiB, 42, 38.41 W
2026/04/25 18:19:35.572, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.00 W
2026/04/25 18:19:40.581, 2 %, 1 %, 1541 MiB, 18607 MiB, 42, 38.01 W
2026/04/25 18:19:45.588, 15 %, 1 %, 1541 MiB, 18607 MiB, 42, 38.78 W
2026/04/25 18:19:50.608, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 38.47 W
2026/04/25 18:19:55.619, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 41.08 W
2026/04/25 18:20:00.629, 10 %, 0 %, 1541 MiB, 18607 MiB, 42, 41.40 W
2026/04/25 18:20:05.640, 10 %, 0 %, 1541 MiB, 18607 MiB, 42, 41.43 W
2026/04/25 18:20:10.652, 2 %, 0 %, 1541 MiB, 18607 MiB, 43, 37.25 W
2026/04/25 18:20:15.663, 2 %, 0 %, 1541 MiB, 18607 MiB, 43, 38.43 W
2026/04/25 18:20:20.673, 2 %, 1 %, 1541 MiB, 18607 MiB, 42, 38.28 W
2026/04/25 18:20:25.682, 2 %, 1 %, 1541 MiB, 18607 MiB, 42, 36.94 W
2026/04/25 18:20:30.704, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 37.75 W
2026/04/25 18:20:35.716, 2 %, 1 %, 1541 MiB, 18607 MiB, 42, 37.02 W
2026/04/25 18:20:40.727, 2 %, 1 %, 1541 MiB, 18607 MiB, 42, 38.09 W
2026/04/25 18:20:45.739, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 37.55 W
2026/04/25 18:20:50.751, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 37.30 W
2026/04/25 18:20:55.762, 45 %, 42 %, 1541 MiB, 18607 MiB, 43, 38.00 W
2026/04/25 18:21:00.774, 0 %, 0 %, 1541 MiB, 18607 MiB, 43, 33.36 W
2026/04/25 18:21:05.786, 0 %, 0 %, 1541 MiB, 18607 MiB, 41, 36.18 W
2026/04/25 18:21:10.808, 0 %, 0 %, 1541 MiB, 18607 MiB, 41, 32.52 W
2026/04/25 18:21:15.820, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.21 W
2026/04/25 18:21:20.831, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.42 W
2026/04/25 18:21:25.842, 0 %, 0 %, 1541 MiB, 18607 MiB, 42, 36.56 W
2026/04/25 18:21:30.851, 0 %, 0 %, 259 MiB, 19889 MiB, 41, 32.49 W
2026/04/25 18:21:35.859, 0 %, 0 %, 2 MiB, 20146 MiB, 39, 12.24 W
2026/04/25 18:21:40.870, 0 %, 0 %, 2 MiB, 20146 MiB, 38, 12.17 W
2026/04/25 18:21:45.879, 0 %, 0 %, 2 MiB, 20146 MiB, 37, 12.09 W
2026/04/25 18:21:50.899, 0 %, 0 %, 2 MiB, 20146 MiB, 36, 11.98 W
2026/04/25 18:21:55.907, 0 %, 0 %, 2 MiB, 20146 MiB, 36, 11.86 W
2026/04/25 18:22:00.917, 0 %, 0 %, 2 MiB, 20146 MiB, 35, 11.96 W
2026/04/25 18:22:05.929, 0 %, 0 %, 2 MiB, 20146 MiB, 35, 11.97 W
2026/04/25 18:22:10.937, 0 %, 0 %, 2 MiB, 20146 MiB, 34, 11.81 W
2026/04/25 18:22:15.945, 0 %, 0 %, 2 MiB, 20146 MiB, 34, 11.83 W
2026/04/25 18:22:20.957, 0 %, 0 %, 2 MiB, 20146 MiB, 33, 11.73 W
2026/04/25 18:22:25.965, 0 %, 0 %, 2 MiB, 20146 MiB, 33, 11.70 W
2026/04/25 18:22:30.971, 0 %, 0 %, 2 MiB, 20146 MiB, 33, 11.76 W
2026/04/25 18:22:35.981, 0 %, 0 %, 2 MiB, 20146 MiB, 32, 11.66 W
2026/04/25 18:22:41.000, 0 %, 0 %, 2 MiB, 20146 MiB, 32, 11.65 W
2026/04/25 18:22:46.008, 0 %, 0 %, 2 MiB, 20146 MiB, 32, 11.71 W
2026/04/25 18:22:51.016, 0 %, 0 %, 2 MiB, 20146 MiB, 32, 11.64 W
2026/04/25 18:22:56.023, 0 %, 0 %, 2 MiB, 20146 MiB, 31, 11.76 W
2026/04/25 18:23:01.030, 0 %, 0 %, 2 MiB, 20146 MiB, 31, 11.64 W
2026/04/25 18:23:06.040, 0 %, 0 %, 2 MiB, 20146 MiB, 31, 11.67 W
2026/04/25 18:23:11.047, 0 %, 0 %, 2 MiB, 20146 MiB, 31, 11.60 W
2026/04/25 18:23:16.055, 0 %, 0 %, 2 MiB, 20146 MiB, 31, 11.60 W
2026/04/25 18:23:21.063, 0 %, 0 %, 2 MiB, 20146 MiB, 30, 11.44 W
2026/04/25 18:23:26.073, 0 %, 0 %, 2 MiB, 20146 MiB, 30, 11.40 W
2026/04/25 18:23:31.082, 0 %, 0 %, 2 MiB, 20146 MiB, 30, 11.35 W
2026/04/25 18:23:36.101, 0 %, 0 %, 2 MiB, 20146 MiB, 30, 11.54 W
2026/04/25 18:23:41.109, 0 %, 0 %, 2 MiB, 20146 MiB, 30, 11.46 W
2026/04/25 18:23:46.117, 0 %, 0 %, 2 MiB, 20146 MiB, 30, 11.58 W
2026/04/25 18:23:51.129, 0 %, 0 %, 2 MiB, 20146 MiB, 30, 11.46 W
2026/04/25 18:23:56.136, 0 %, 0 %, 2 MiB, 20146 MiB, 30, 11.68 W
2026/04/25 18:24:01.143, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.55 W
2026/04/25 18:24:06.151, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.34 W
2026/04/25 18:24:11.162, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.51 W
2026/04/25 18:24:16.169, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.37 W
2026/04/25 18:24:21.182, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.17 W
2026/04/25 18:24:26.203, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.24 W
2026/04/25 18:24:31.210, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.20 W
2026/04/25 18:24:36.220, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.48 W
2026/04/25 18:24:41.227, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.22 W
2026/04/25 18:24:46.234, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.18 W
2026/04/25 18:24:51.241, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.28 W
2026/04/25 18:24:56.250, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.23 W
